Program_id,Emp_id,TRP,Program_name,Starting_time,Ending_time,Starting_Date,Ending_Date,Program_type,Sponsor,Number_of_Episodes
378,32,93.611,Zaam-Dox,6:39 PM,3:08 AM,5/11/2005,19/09/2000,Aaaahhhhhhhhhhhh!,Southern Copper Corporation,14
157,75,497.369,Y-Solowarm,9:20 PM,9:06 PM,18/06/2003,6/2/2006,Aaaahhhhhhhhh!,"CSW Industrials, Inc.",20
842,169,264.524,Viva,10:04 AM,7:19 PM,23/12/2007,26/03/2012,Aaaahhhhhhhh!,Anheuser-Busch Inbev SA,32
932,214,202.698,Greenlam,10:36 PM,3:59 PM,22/04/2013,12/7/2004,Aaaahhhhhhh!,Simmons First National Corporation,14
667,236,144.434,Rank,7:23 AM,11:22 PM,19/03/2012,27/09/2006,Aaaahhhhhhhhhhhhh!,"Activision Blizzard, Inc",15
714,230,487.335,Cardguard,5:57 AM,3:13 AM,10/4/2016,29/08/2010,Aaaahhhhhhhhhhhhhh!,"LSC Communications, Inc.",69
179,140,396.311,Regrant,4:33 AM,5:52 PM,27/11/2012,5/11/2014,Aaaahhhhhhhhh!,"Caseys General Stores, Inc.",74
834,163,132.802,Namfix,12:29 AM,6:31 AM,28/02/2002,18/06/2005,Aaaahhhhhhhhhh!,"W.W. Grainger, Inc.",75
203,54,93.061,Lotlux,5:49 PM,6:14 PM,19/08/2013,18/12/2000,Aaaahhhhhh!,"Banco Santander, S.A.",83
800,151,106.633,Voltsillam,6:59 PM,9:36 AM,1/12/2005,25/05/2000,Aaaahhhh!,Novartis AG,6
532,215,171.185,Zathin,11:02 PM,1:35 PM,28/09/2013,17/09/2011,Aaaahhhhhhhhhh!,"Amicus Therapeutics, Inc.",98
210,46,58.035,Quo Lux,6:29 AM,9:24 AM,28/03/2003,7/5/2010,Aaaahhhh!,Nuveen Select Tax Free Income Portfolio,69
129,143,271.571,Viva,4:05 AM,9:20 PM,10/7/2013,6/2/2008,Aaaahhhhhh!,Modern Media Acquisition Corp.,89
346,193,70.202,Konklab,7:13 PM,2:33 PM,27/04/2011,11/12/2007,Aaaahhh!,"Cracker Barrel Old Country Store, Inc.",25
533,93,305.459,Stim,7:49 AM,10:20 PM,14/10/2001,26/05/2002,Aaaahhhhhhhh!,"Mettler-Toledo International, Inc.",15
853,16,439.491,Solarbreeze,11:51 PM,6:22 PM,4/6/2010,17/08/2016,Aaaahhhhhhhh!,Pimco Corporate & Income Opportunity Fund,44
703,163,347.407,Gembucket,4:40 PM,6:49 AM,15/10/2008,19/04/2016,Aaaahhhhhhhhhhh!,"Conifer Holdings, Inc.",73
417,211,137.324,Zamit,5:15 AM,5:53 PM,31/01/2006,29/09/2011,Aaaahhhhhhhhhh!,LPL Financial Holdings Inc.,75
565,244,465.823,Lotlux,7:01 AM,9:56 PM,29/01/2008,26/07/2008,Aaaahhhh!,J P Morgan Chase & Co,6
122,123,498.408,Tempsoft,7:13 PM,8:58 AM,30/05/2005,25/08/2000,Aaaahhhhhhhhhhhhhh!,Tocagen Inc.,78
938,177,230.457,Aerified,7:44 PM,10:54 PM,9/5/2006,6/12/2014,Aaaahhhhhhhhhhhhhhh!,Oconee Federal Financial Corp.,45
740,26,253.717,Fix San,8:57 PM,1:38 PM,6/9/2009,12/4/2008,Aaaahhhhhhhhhhhhhhh!,Balchem Corporation,56
745,248,359.462,Duobam,7:45 PM,11:24 PM,27/12/2006,6/11/2009,Aaaahhhhhhhhhhhhhhh!,Saban Capital Acquisition Corp.,61
149,46,337.442,Prodder,6:02 AM,9:30 PM,12/8/2015,23/08/2000,Aaaahhhhhhhhhhhhhhh!,"Prosperity Bancshares, Inc.",54
812,212,8.26,Prodder,6:00 PM,9:35 PM,7/8/2007,18/10/2000,Aaaahhhhh!,Artisan Partners Asset Management Inc.,56
538,178,66.902,Overhold,7:26 PM,7:12 PM,17/01/2012,7/12/2010,Aaaahhhhh!,Capital Product Partners L.P.,4
749,155,184.16,Bamity,10:14 AM,1:25 PM,10/4/2010,13/07/2001,Aaaahhhhh!,"Rogers Communication, Inc.",100
649,17,147.806,Alpha,12:57 PM,5:35 AM,18/05/2010,29/05/2013,Aaaahhhhhh!,"Reinsurance Group of America, Incorporated",58
611,42,120.02,Stringtough,6:41 AM,12:29 AM,8/5/2009,1/8/2002,Aaaahhh!,iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun,40
415,229,124.161,Bigtax,1:30 PM,7:41 PM,3/12/2012,17/03/2014,Aaaahhhhhhhhhhhhhh!,"Alexander&#39;s, Inc.",25
942,10,408.302,Bitwolf,8:37 PM,4:21 AM,26/11/2000,9/1/2011,Aaaahhhhhhhhh!,"SilverSun Technologies, Inc.",14
901,225,394.521,Y-Solowarm,4:56 PM,4:28 PM,11/6/2016,23/07/2004,Aaaahhhhhhhhhhhhhh!,Axar Acquisition Corp.,46
120,194,364.492,Sonsing,6:55 AM,9:49 PM,13/05/2014,12/3/2004,Aaaahhhhhhhhh!,Wells Fargo & Company,58
26,175,232.722,Sub-Ex,8:19 PM,3:33 AM,22/08/2015,12/4/2004,Aaaahhhh!,"TPG Specialty Lending, Inc.",87
49,192,447.371,Fixflex,1:43 PM,7:48 PM,20/04/2006,14/07/2008,Aaaahhhhhhhh!,Guaranty Bancorp,84
264,27,17.47,Veribet,8:03 PM,12:09 PM,24/10/2015,8/8/2004,Aaaahhhhhhhhhhhhhhh!,Territorial Bancorp Inc.,56
103,55,380.27,Toughjoyfax,1:33 PM,3:00 PM,29/08/2012,1/9/2010,Aaaahhhhhhhhhhh!,Halcon Resources Corporation,52
188,122,81.083,Y-find,8:55 AM,12:13 AM,17/03/2001,4/5/2014,Aaaahhhhhhhhhhhhh!,Dynegy Inc.,80
88,236,352.32,Flexidy,10:05 AM,2:31 AM,29/12/2008,19/04/2016,Aaaahhhhhhhhhh!,"Church & Dwight Company, Inc.",99
121,223,437.224,Fixflex,6:06 PM,8:34 PM,27/12/2013,14/09/2016,Aaaahhhhhhh!,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",67
656,45,139.624,Aerified,7:22 AM,3:41 PM,20/08/2004,21/09/2009,Aaaahhhhhhh!,Frank&#39;s International N.V.,73
899,46,394.676,Lotstring,6:03 AM,8:24 PM,20/11/2000,12/1/2004,Aaaahhhhhhhh!,"Gray Television, Inc.",38
151,77,200.83,Wrapsafe,7:40 AM,9:03 AM,15/05/2011,3/2/2008,Aaaahhhhhh!,International Bancshares Corporation,2
496,230,28.348,Lotlux,4:09 AM,8:12 AM,27/06/2009,8/9/2011,Aaaahhhhhhhh!,"Calithera Biosciences, Inc.",59
867,146,60.085,Solarbreeze,2:20 PM,8:57 AM,28/08/2005,9/5/2010,Aaaahhhhhhhhhh!,Voya International High Dividend Equity Income Fund,87
929,80,453.05,Span,8:19 PM,6:44 PM,28/09/2008,18/12/2003,Aaaahhhhhhh!,Astoria Financial Corporation,81
159,163,182.166,Fintone,3:39 AM,4:57 AM,27/09/2004,2/9/2013,Aaaahhhhhhhhhhhhh!,Adamis Pharmaceuticals Corporation,99
731,116,289.041,Asoka,4:23 PM,4:57 PM,13/07/2008,10/9/2000,Aaaahhhhhh!,Duke Realty Corporation,11
167,165,450.795,Ronstring,1:46 AM,2:55 AM,31/03/2003,1/5/2006,Aaaahhhh!,PowerShares DWA Technology Momenum Portfolio,78
992,86,294.089,Ronstring,7:15 PM,6:46 AM,17/11/2013,4/9/2004,Aaaahhhhhh!,Transportadora De Gas Sa Ord B,70
376,214,393.661,Vagram,1:04 AM,4:27 PM,5/10/2004,9/11/2003,Aaaahhhhhhhhhh!,Ardmore Shipping Corporation,95
79,29,272.63,Bitwolf,6:37 AM,10:03 AM,14/07/2014,9/7/2002,Aaaahhhhhhh!,Southern Company (The),63
622,245,314.803,Flexidy,10:38 AM,1:11 AM,13/08/2002,29/03/2001,Aaaahhhhhhhhhhh!,Ceragon Networks Ltd.,37
733,210,27.454,Stronghold,3:22 AM,4:16 AM,5/5/2015,14/07/2012,Aaaahhhhhhhhhhhhhh!,Virtusa Corporation,34
711,11,136.653,Stringtough,12:05 AM,9:12 AM,3/9/2007,23/01/2012,Aaaahhhhhhhh!,Abbott Laboratories,92
43,118,219.375,Sonair,1:29 PM,10:46 PM,1/12/2002,19/11/2005,Aaaahhhhhhhhhhhh!,Royal Dutch Shell PLC,57
727,29,139.324,Veribet,11:29 PM,6:41 AM,13/03/2002,26/11/2005,Aaaahhhhhhh!,"CytomX Therapeutics, Inc.",89
944,167,480.148,Tampflex,6:27 PM,5:52 PM,4/2/2011,25/03/2006,Aaaahhhhhhh!,United States Cellular Corporation,34
734,178,9.843,Pannier,4:06 PM,11:08 AM,5/7/2011,11/3/2009,Aaaahhhhhhhhhhhhhh!,Novelion Therapeutics Inc. ,7
927,83,410.812,Latlux,12:40 PM,12:44 AM,2/9/2013,30/03/2004,Aaaahhhhhhhhhhhh!,"IES Holdings, Inc.",22
560,154,387.196,Rank,5:09 PM,6:36 PM,15/05/2007,14/05/2016,Aaaahhhhhhhhhhhhhhh!,PIMCO Municipal Income Fund,99
161,107,229.098,Otcom,6:22 AM,11:20 AM,1/12/2000,27/05/2012,Aaaahhhhhhhhhhhhhh!,Robert Half International Inc.,47
476,47,206.823,Zaam-Dox,12:51 AM,7:02 AM,3/5/2007,20/01/2000,Aaaahhh!,Arbor Realty Trust,61
611,176,270.772,Zamit,1:17 PM,3:00 AM,19/02/2003,25/06/2006,Aaaahhhhhhhhhhh!,GSV Capital Corp,40
183,218,265.71,Redhold,7:54 AM,12:52 PM,4/2/2007,28/06/2008,Aaaahhhhhhhhhhhhhh!,SemiLEDS Corporation,40
347,38,185.364,Prodder,2:01 PM,6:55 AM,30/03/2000,26/06/2009,Aaaahhhhhhhhh!,Blackrock Health Sciences Trust,17
54,196,270.832,Stringtough,9:21 PM,3:31 PM,7/12/2009,26/06/2014,Aaaahhhhh!,BlackRock Utility and Infrastructure Trust,65
52,250,27.419,Tres-Zap,8:28 AM,7:12 AM,24/04/2008,10/11/2012,Aaaahhhhhhhhhh!,National Steel Company,49
167,104,99.225,Home Ing,8:53 AM,2:07 AM,10/4/2001,7/11/2007,Aaaahhhhh!,"Vital Therapies, Inc.",85
507,49,396.838,Domainer,3:51 AM,8:28 PM,1/8/2015,19/12/2013,Aaaahhhhhhhhh!,iStar Financial Inc.,26
827,79,243.874,Bytecard,6:11 AM,1:49 AM,19/05/2015,5/11/2004,Aaaahhhhhhh!,"Ocean Power Technologies, Inc.",40
504,234,3.325,It,8:03 AM,9:05 PM,3/8/2012,28/10/2002,Aaaahhhhhhhhhhhhhhh!,Crescent Point Energy Corporation,3
770,77,333.795,Matsoft,4:48 PM,6:02 AM,15/05/2013,27/01/2010,Aaaahhhhhhhh!,"Korea Fund, Inc. (The)",22
640,44,20.685,Voltsillam,10:28 PM,1:23 PM,6/12/2006,13/11/2000,Aaaahhhhhhhhhhhh!,"United Fire Group, Inc",77
602,163,83.055,Prodder,1:57 AM,11:50 PM,15/03/2014,10/10/2003,Aaaahhhhh!,"1-800 FLOWERS.COM, Inc.",90
607,10,300.586,Job,1:22 AM,12:54 AM,14/01/2004,12/6/2010,Aaaahhhhhhhhhhhhhhh!,Wendy&#39;s Company (The),13
694,160,29.911,Duobam,6:53 AM,8:36 PM,9/10/2011,25/01/2014,Aaaahhhhhhh!,"CenterPoint Energy, Inc.",87
300,59,423.665,Daltfresh,8:07 PM,2:31 AM,20/02/2001,27/12/2004,Aaaahhhhhhhhhhh!,Saban Capital Acquisition Corp.,34
768,138,344.412,Fix San,12:08 PM,1:07 PM,28/09/2007,21/09/2006,Aaaahhhhhhhhhhhhh!,CABCO Series 2004-101 Trust,15
402,126,63.631,Prodder,11:43 AM,11:04 AM,13/03/2002,19/01/2016,Aaaahhhhhhhhhhhh!,OCI Partners LP,14
723,145,3.675,Bitwolf,2:39 AM,8:36 AM,23/11/2001,4/7/2011,Aaaahhhhhhhhhhhhh!,Webster Financial Corporation,16
621,44,387.447,Prodder,12:58 AM,10:28 AM,7/7/2010,5/8/2013,Aaaahhhhhhhhh!,"NextEra Energy, Inc.",71
789,228,270.417,Bitchip,10:30 PM,11:19 PM,14/11/2016,4/9/2012,Aaaahhhhhhhhhhhhhh!,"Vitamin Shoppe, Inc",24
999,198,96.027,Domainer,4:30 AM,2:11 AM,27/07/2015,11/5/2013,Aaaahhhhh!,Compass Diversified Holdings,79
269,246,208.074,Wrapsafe,2:09 AM,5:10 PM,27/06/2016,6/12/2015,Aaaahhhhhhhhhhh!,"Prologis, Inc.",2
654,200,490.39,Fix San,8:56 AM,11:57 AM,23/09/2015,20/12/2016,Aaaahhhhhhhhhhhhhhh!,Sears Canada Inc. ,24
830,9,484.813,Trippledex,6:41 AM,5:16 PM,4/9/2006,20/12/2002,Aaaahhhhhhhhhhhh!,"Vital Therapies, Inc.",76
909,186,444.3,Cardguard,4:59 PM,9:12 PM,19/01/2008,7/9/2016,Aaaahhhhhhhhhh!,Frontier Communications Corporation,45
993,94,455.16,Voltsillam,9:55 AM,1:51 PM,25/05/2016,19/09/2012,Aaaahhhhhh!,"Electronics for Imaging, Inc.",1
252,44,358.617,Domainer,8:40 PM,3:25 AM,25/01/2002,5/1/2012,Aaaahhhhhhhhhhhhhhh!,"Selective Insurance Group, Inc.",45
507,222,248.26,Tresom,1:52 PM,1:58 PM,23/05/2006,27/12/2008,Aaaahhhhhhhhhhh!,"Orion Group Holdings, Inc.",27
759,102,109.384,Zaam-Dox,6:48 AM,1:22 PM,20/10/2012,15/12/2016,Aaaahhhhhhhhhh!,"Sensus Healthcare, Inc.",96
300,17,449.479,Domainer,4:31 PM,12:27 PM,23/04/2009,20/08/2013,Aaaahhhhhhhhhh!,DarioHealth Corp.,94
993,143,131.216,Transcof,5:45 AM,8:20 PM,5/4/2005,9/1/2004,Aaaahhhhhhhhhh!,Neptune Technologies & Bioresources Inc,11
206,56,105.451,Lotstring,10:30 PM,10:44 PM,15/08/2016,8/2/2013,Aaaahhhhhhhhhhhhh!,"Ominto, Inc.",21
261,72,397.071,Stringtough,12:36 PM,11:42 PM,24/09/2011,23/01/2004,Aaaahhhhhhhhhhhhh!,Navient Corporation,82
23,54,174.52,Job,2:57 AM,4:38 PM,23/10/2003,1/1/2017,Aaaahhhh!,Crawford & Company,87
825,120,28.802,Bitwolf,5:49 PM,2:00 PM,5/4/2013,24/05/2010,Aaaahhhhhhhhhhhh!,Salient Midstream & MLP Fund,24
681,3,99.949,Tampflex,1:37 PM,5:04 PM,12/12/2007,24/09/2010,Aaaahhhhhhhhhhhh!,Good Times Restaurants Inc.,24
527,226,332.917,Opela,9:25 AM,11:14 PM,3/9/2005,29/12/2001,Aaaahhhhhhhhhhhhhhh!,VelocityShares Daily Inverse VIX Short-Term ETN,14
442,94,373.835,Prodder,8:42 AM,12:53 PM,12/6/2008,23/03/2013,Aaaahhhh!,Clifton Bancorp Inc.,63
739,146,92.935,Duobam,1:04 PM,3:40 AM,8/8/2010,5/9/2012,Aaaahhhhh!,"athenahealth, Inc.",5
196,209,72.214,Mat Lam Tam,5:54 AM,6:29 PM,16/07/2012,26/08/2013,Aaaahhhhhhhhhh!,"Kayne Anderson Midstream Energy Fund, Inc",18
227,56,34.742,Stringtough,7:55 AM,4:02 PM,19/09/2001,6/9/2002,Aaaahhhhhhh!,iRobot Corporation,93
406,17,19.469,Stim,3:07 PM,12:09 AM,26/08/2008,9/1/2003,Aaaahhh!,Western Asset Emerging Markets Debt Fund Inc,72
9,171,235.747,Namfix,7:09 PM,6:18 AM,31/08/2009,19/04/2007,Aaaahhhhhhhhh!,"First Business Financial Services, Inc.",68
782,243,447.181,Stim,6:06 AM,12:20 AM,22/07/2013,25/01/2016,Aaaahhhhhhhh!,Redhill Biopharma Ltd.,90
524,164,436.618,Solarbreeze,8:56 PM,12:49 PM,20/07/2016,19/11/2001,Aaaahhhhh!,"Aimmune Therapeutics, Inc.",78
16,135,153.494,Overhold,3:00 AM,11:07 AM,26/05/2005,18/05/2014,Aaaahhhhhhh!,VOC Energy Trust,33
577,241,345.242,Mat Lam Tam,7:10 AM,4:37 PM,30/12/2016,21/02/2007,Aaaahhhhhhhhhhhhhh!,"BGC Partners, Inc.",30
40,202,101.936,Ronstring,12:17 PM,12:42 AM,6/6/2001,8/10/2008,Aaaahhhhhhhhh!,Petroleo Brasileiro S.A.- Petrobras,15
546,47,244.601,Veribet,5:43 AM,9:12 AM,19/01/2014,1/1/2011,Aaaahhhhhhhhhhhhh!,"Innovative Solutions and Support, Inc.",2
151,26,327.151,Alphazap,1:37 AM,6:17 PM,15/08/2000,14/10/2011,Aaaahhhhhhhh!,"Stericycle, Inc.",26
213,169,412.762,Zontrax,9:57 PM,6:16 PM,23/02/2013,17/07/2008,Aaaahhhhh!,First Trust RiverFront Dynamic Emerging Markets ETF,66
15,165,11.571,Andalax,8:56 AM,4:50 AM,23/11/2015,13/08/2003,Aaaahhhhhhhhhhh!,"BioLife Solutions, Inc.",72
741,235,487.047,Fix San,3:45 AM,2:36 AM,28/12/2012,29/11/2000,Aaaahhhhh!,Constellation Brands Inc,77
779,122,252.15,Sub-Ex,7:33 AM,10:46 PM,12/10/2008,2/6/2012,Aaaahhhhhhhhh!,"Eagle Bancorp Montana, Inc.",89
450,53,79.337,Rank,8:25 PM,12:35 PM,15/10/2014,9/11/2009,Aaaahhhhhhhhhhhhhh!,Huntsman Corporation,91
898,68,420.689,Andalax,7:26 AM,9:22 PM,28/08/2008,30/07/2014,Aaaahhhhhhhhh!,"CoStar Group, Inc.",61
569,223,484.167,Cardify,8:02 AM,12:55 PM,29/10/2010,31/10/2008,Aaaahhhhhhhhhhhhh!,Double Eagle Acquisition Corp.,34
706,121,189.963,Ronstring,8:54 AM,2:55 AM,29/01/2016,16/01/2013,Aaaahhhhhhhhhh!,Ark Restaurants Corp.,9
252,25,257.891,Home Ing,6:18 AM,10:08 PM,7/1/2003,8/12/2006,Aaaahhhhh!,"SilverBow Resorces, Inc.",9
27,25,78.91,Flowdesk,1:16 PM,1:02 AM,28/07/2012,29/07/2014,Aaaahhhhhhhhhhhhh!,SunPower Corporation,31
310,207,257.44,Fixflex,4:24 PM,8:12 PM,8/9/2000,21/08/2012,Aaaahhhhhhhh!,Acuity Brands Inc,27
321,137,492.648,Tin,2:41 PM,7:49 AM,25/11/2016,1/5/2010,Aaaahhhhhh!,Select Medical Holdings Corporation,31
719,48,113.356,Alphazap,1:34 PM,6:07 AM,31/12/2001,24/02/2000,Aaaahhhhhhhhhhh!,"Spark Therapeutics, Inc.",57
151,138,265.274,Flowdesk,12:42 PM,1:46 AM,3/10/2006,12/3/2000,Aaaahhhhhhhhhh!,Mobile TeleSystems OJSC,29
962,66,376.705,Job,2:52 AM,10:34 PM,20/12/2014,21/12/2005,Aaaahhh!,Kayne Anderson Acquisition Corp.,57
433,45,269.212,Solarbreeze,5:03 AM,12:19 PM,14/11/2013,6/1/2011,Aaaahhhhhhhhhhhhhh!,"Hawaiian Electric Industries, Inc.",79
434,217,438.615,Regrant,9:42 AM,11:01 AM,22/10/2001,19/10/2014,Aaaahhhhh!,Diversicare Healthcare Services Inc.,73
638,26,14.78,Zamit,1:21 AM,11:09 AM,14/03/2003,19/10/2005,Aaaahhhhh!,Innodata Inc.,10
581,157,367.468,Cardify,11:23 PM,3:59 AM,3/3/2006,3/5/2014,Aaaahhhhhhhhhh!,"Dollar Tree, Inc.",6
238,241,318.006,Cardguard,4:00 PM,3:38 AM,22/01/2006,22/02/2003,Aaaahhhhhhh!,BalckRock Taxable Municipal Bond Trust,62
339,76,293.879,Sub-Ex,10:06 PM,3:32 PM,25/09/2015,21/11/2006,Aaaahhhhhhhhhhhh!,Public Storage,51
534,65,129.985,Stim,11:48 AM,1:32 PM,21/01/2005,20/11/2004,Aaaahhhhhhhhhhhhh!,"DineEquity, Inc",7
531,234,220.005,Tres-Zap,10:17 AM,1:56 AM,27/11/2011,15/09/2000,Aaaahhhhhhhhhhhhhh!,Murphy Oil Corporation,65
12,14,267.648,Regrant,10:32 PM,5:36 AM,14/08/2008,1/9/2010,Aaaahhhhhhhhhh!,"Avnet, Inc.",68
428,96,255.224,Overhold,8:57 PM,11:09 AM,11/2/2001,8/12/2010,Aaaahhhhhhh!,Vanguard International Dividend Appreciation ETF,100
509,197,312.874,Voltsillam,11:27 AM,4:33 AM,21/01/2014,30/11/2005,Aaaahhhhhhhhh!,Express Scripts Holding Company,28
833,52,332.327,Regrant,8:23 AM,4:17 PM,11/9/2008,18/09/2014,Aaaahhhhh!,Independent Bank Corp.,74
921,102,298.895,Zathin,3:10 PM,5:18 AM,20/11/2013,17/03/2002,Aaaahhhhhhhh!,China Unicom (Hong Kong) Ltd,32
979,160,114.454,Greenlam,1:53 AM,11:31 PM,15/05/2011,19/08/2011,Aaaahhhhhhhhhh!,BancFirst Corporation,47
325,191,240.736,Quo Lux,7:26 AM,12:20 AM,24/08/2007,20/02/2005,Aaaahhhhh!,"Sabra Healthcare REIT, Inc.",11
705,92,376.266,Prodder,9:48 PM,3:56 AM,20/01/2003,27/04/2001,Aaaahhhhhhhhhhhhhhh!,"Popular, Inc.",57
682,157,45.259,Tempsoft,2:14 AM,7:52 PM,6/1/2017,23/11/2000,Aaaahhh!,PacWest Bancorp,70
18,195,419.106,Y-find,10:15 PM,4:17 AM,11/2/2002,30/11/2005,Aaaahhhhhhhhhhh!,VanEck Vectors Pharmaceutical ETF,87
126,185,489.974,Holdlamis,11:10 PM,3:41 PM,25/11/2015,4/10/2005,Aaaahhhhhhhhhhhh!,Tsakos Energy Navigation Ltd,86
129,109,449.157,Fix San,7:58 PM,6:07 PM,18/04/2007,10/8/2016,Aaaahhhhhhh!,"Ramaco Resources, Inc.",89
201,143,291.858,Job,10:21 AM,7:37 PM,26/03/2007,3/12/2015,Aaaahhhhhhhh!,Fifth Third Bancorp,20
349,139,449.773,Mat Lam Tam,3:44 AM,9:34 AM,30/07/2003,5/5/2001,Aaaahhhhhh!,Kornit Digital Ltd.,99
303,151,12.095,Hatity,1:27 AM,7:33 AM,26/07/2015,30/09/2009,Aaaahhhhhhhhhhh!,Seritage Growth Properties,55
23,244,177.995,Y-find,12:42 PM,8:35 PM,9/12/2000,30/09/2014,Aaaahhhhhhh!,"Innophos Holdings, Inc.",71
331,121,240.315,Bytecard,3:15 AM,9:16 AM,13/12/2007,26/10/2001,Aaaahhhh!,OFG Bancorp,71
239,182,239.638,Zamit,9:48 PM,6:25 PM,27/08/2011,26/01/2009,Aaaahhhhhhhh!,"Valmont Industries, Inc.",49
753,13,29.879,Alphazap,11:48 AM,10:34 AM,19/07/2005,12/4/2016,Aaaahhh!,Textron Inc.,53
740,133,193.11,Sonsing,9:21 PM,2:08 PM,22/06/2008,30/12/2007,Aaaahhhhhhhhhh!,"Intermolecular, Inc.",63
941,60,329.848,Voyatouch,6:15 AM,12:11 AM,20/04/2004,10/7/2013,Aaaahhhhhhhhhh!,"Sunstone Hotel Investors, Inc.",38
224,107,215.868,Kanlam,9:08 AM,9:10 AM,16/10/2003,27/07/2004,Aaaahhhhhhhhhh!,"Ryman Hospitality Properties, Inc.",19
237,60,433.755,Fix San,7:20 AM,7:53 AM,17/01/2006,15/10/2009,Aaaahhhhh!,Investors Real Estate Trust,75
264,93,429.775,Fixflex,4:00 AM,4:58 AM,11/2/2003,23/01/2004,Aaaahhhhhhhhhhhhhhh!,Andina Acquisition Corp. II,4
308,153,200.142,Domainer,4:20 PM,12:51 PM,10/5/2015,11/6/2014,Aaaahhhhhhhhh!,"YuMe, Inc.",75
980,245,437.084,Hatity,2:59 AM,8:39 AM,29/08/2002,30/04/2000,Aaaahhhhhhhhhh!,Vanguard Emerging Markets Government Bond ETF,13
205,221,134.004,Flowdesk,12:01 PM,5:12 PM,13/03/2004,20/07/2006,Aaaahhhhhhhh!,Invesco Municipal Trust,79
393,66,377.645,Konklux,2:22 AM,12:19 PM,27/03/2013,15/07/2005,Aaaahhhhhhhhhh!,Dataram Corporation,100
9,106,2.136,Cardguard,6:21 PM,12:49 PM,16/12/2006,21/05/2002,Aaaahhhhhhh!,Johnson Outdoors Inc.,11
994,55,147.49,Zoolab,12:38 AM,3:27 AM,30/10/2011,31/03/2014,Aaaahhhhhhhhhhhhhhh!,Sotheby&#39;s,79
497,89,23.199,Mat Lam Tam,5:59 PM,7:57 AM,31/12/2013,27/12/2000,Aaaahhhhhhhhhh!,PIMCO Municipal Income Fund III,32
637,239,129.659,Flexidy,7:07 AM,2:00 AM,30/08/2004,4/6/2003,Aaaahhhh!,Envision Healthcare Corporation,56
217,77,88.637,Subin,9:48 PM,1:43 PM,9/8/2016,6/11/2007,Aaaahhhhhhhhhh!,"Orion Group Holdings, Inc.",70
704,87,122.053,Daltfresh,4:26 AM,1:44 AM,23/09/2003,9/12/2012,Aaaahhhhhhhh!,"Ocera Therapeutics, Inc.",58
835,227,334.659,Transcof,10:39 PM,8:11 AM,2/5/2000,3/10/2014,Aaaahhh!,WisdomTree Middle East Dividend Fund,57
722,5,481,Biodex,5:15 PM,9:20 PM,15/10/2016,15/03/2009,Aaaahhhhhhhhhhhhhh!,Exelon Corporation,86
639,124,56.261,Tampflex,2:26 AM,10:52 PM,27/05/2016,5/1/2003,Aaaahhhhhhhhh!,Masco Corporation,78
383,117,183.777,Lotlux,6:08 AM,10:22 PM,19/01/2015,9/2/2004,Aaaahhhhh!,"Bridgeline Digital, Inc.",34
147,126,168.273,Tresom,11:08 AM,2:41 AM,18/06/2011,8/10/2011,Aaaahhh!,EchoStar Corporation,62
946,22,497.229,Job,11:49 AM,3:26 PM,15/03/2013,31/05/2014,Aaaahhhhhh!,Aspen Insurance Holdings Limited,76
125,55,264.383,Temp,11:00 AM,11:53 AM,12/8/2010,12/5/2010,Aaaahhhhh!,"DWS High Income Opportunities Fund, Inc.",27
256,237,152.109,Voyatouch,10:24 AM,11:18 PM,21/01/2000,8/10/2010,Aaaahhhhhhhhh!,"Hasbro, Inc.",80
567,26,144.86,Treeflex,1:33 PM,9:59 AM,7/8/2015,15/09/2005,Aaaahhhhhhhhhhhhhh!,"Donegal Group, Inc.",48
163,85,212.27,Daltfresh,11:05 PM,11:50 PM,24/01/2012,4/9/2007,Aaaahhhhhhhhhhhhh!,"GSI Technology, Inc.",70
188,81,151.434,Domainer,3:44 AM,11:02 PM,5/9/2015,17/02/2015,Aaaahhhhhhhhh!,"PT Telekomunikasi Indonesia, Tbk",48
743,221,341.447,Stronghold,7:50 PM,3:16 AM,23/09/2012,4/4/2004,Aaaahhhhhhhhhhh!,Key Tronic Corporation,79
289,86,25.256,Y-Solowarm,5:32 PM,7:55 AM,6/2/2006,11/10/2013,Aaaahhhhhhhhhhhhhhh!,iStar Financial Inc.,33
900,51,366.528,Stringtough,6:34 PM,1:40 PM,16/07/2015,21/06/2013,Aaaahhhhh!,Vuzix Corporation,91
218,15,308.254,Hatity,12:19 PM,7:18 PM,18/06/2011,29/12/2009,Aaaahhhhhhhh!,"Mota Group, Inc.",4
109,162,73.998,Solarbreeze,5:00 PM,12:59 AM,4/10/2004,29/08/2006,Aaaahhhhhhhhhhhhhh!,Navient Corporation,21
124,130,141.657,Matsoft,12:31 AM,2:53 PM,5/7/2007,27/02/2010,Aaaahhhhhhhhhhhhhhh!,"FS Bancorp, Inc.",16
245,7,154.034,Tres-Zap,1:51 PM,2:33 PM,6/11/2014,13/10/2016,Aaaahhhhhhhhhhhhhh!,"Group 1 Automotive, Inc.",51
504,169,23.427,Wrapsafe,11:10 PM,4:50 AM,9/3/2010,25/06/2009,Aaaahhhhhhhhhhhhhh!,"Universal Forest Products, Inc.",12
